kind,noise,replicate,method,ari,rule_recovery,prototype_size,target_ari,coverage,mean_margin
NULL,0.25,9,RELATION_PAM,-0.005894191726004826,,,,,
NULL,0.25,9,RR_DIRECT,0.0016195704371898569,,8.0,-0.008734904034660545,0.875,0.6832512713245485
NULL,0.25,10,VALUE_PAM,0.0016195704371898569,,,,,
NULL,0.25,10,RELATION_PAM,-0.0014500634402755121,,,,,
NULL,0.25,10,RR_DIRECT,-0.007012688730750405,,3.0,0.0016195704371898569,1.0,0.9183848797250858
NULL,0.25,11,VALUE_PAM,-0.005951021772547616,,,,,
NULL,0.25,11,RELATION_PAM,0.03190087002372792,,,,,
NULL,0.25,11,RR_DIRECT,-0.008002240627375666,,4.0,-0.003954653308726601,1.0,0.8786323226846833
NULL,0.25,12,VALUE_PAM,-0.0038412291933418692,,,,,
NULL,0.25,12,RELATION_PAM,-0.008078164241883587,,,,,
NULL,0.25,12,RR_DIRECT,-0.001355775816819623,,13.0,-0.009295352323838081,0.825,0.6348279613688076
NULL,0.25,13,VALUE_PAM,0.0022114733117518633,,,,,
NULL,0.25,13,RELATION_PAM,0.009463187728929106,,,,,
NULL,0.25,13,RR_DIRECT,-0.007793509644232873,,13.0,-0.010638297872340425,0.7916666666666666,0.6869159990210626
NULL,0.25,14,VALUE_PAM,-0.007268687211064976,,,,,
NULL,0.25,14,RELATION_PAM,0.0016195704371898569,,,,,
NULL,0.25,14,RR_DIRECT,-0.0014500634402755121,,10.0,0.030681310706709836,0.875,0.8052434675729762
NULL,0.25,15,VALUE_PAM,-0.005894191726004826,,,,,
NULL,0.25,15,RELATION_PAM,-0.008192071110943713,,,,,
NULL,0.25,15,RR_DIRECT,-0.005951021772547616,,15.0,0.016305981364592725,0.7583333333333333,0.687850660096767
NULL,0.25,16,VALUE_PAM,-0.005295463881227628,,,,,
NULL,0.25,16,RELATION_PAM,0.009537798115037332,,,,,
NULL,0.25,16,RR_DIRECT,-0.0039830133426238925,,31.0,0.035176130542343795,0.825,0.6459525112296973
NULL,0.25,17,VALUE_PAM,-0.008173084845189249,,,,,
NULL,0.25,17,RELATION_PAM,-0.001355775816819623,,,,,
NULL,0.25,17,RR_DIRECT,0.0016195704371898569,,20.0,-0.010845542105935933,0.7833333333333333,0.640537359503696
NULL,0.25,18,VALUE_PAM,-0.008322663252240717,,,,,
NULL,0.25,18,RELATION_PAM,-0.0014689230957554242,,,,,
NULL,0.25,18,RR_DIRECT,-0.007344563610512142,,25.0,0.024913715818189512,0.8,0.6100020588890867
NULL,0.25,19,VALUE_PAM,-0.005761613251710479,,,,,
NULL,0.25,19,RELATION_PAM,0.005310421938445243,,,,,
NULL,0.25,19,RR_DIRECT,-0.007316108621144213,,20.0,0.014448468386902067,0.7916666666666666,0.6326592892220417
NULL,0.25,20,VALUE_PAM,-0.00790735219017182,,,,,
NULL,0.25,20,RELATION_PAM,-0.0039830133426238925,,,,,
NULL,0.25,20,RR_DIRECT,-0.005837368100195599,,9.0,-0.007961760304522803,0.8833333333333333,0.8045013025379855
NULL,0.25,21,VALUE_PAM,-0.00790735219017182,,,,,
NULL,0.25,21,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.25,21,RR_DIRECT,0.005310421938445243,,7.0,0.010382607319902964,0.8916666666666667,0.7738786193530719
NULL,0.25,22,VALUE_PAM,-0.005837368100195599,,,,,
NULL,0.25,22,RELATION_PAM,-0.008192071110943713,,,,,
NULL,0.25,22,RR_DIRECT,-0.005951021772547616,,16.0,-0.009015129173195443,0.7833333333333333,0.6051153910114375
NULL,0.25,23,VALUE_PAM,-0.0014123462602247984,,,,,
NULL,0.25,23,RELATION_PAM,0.014274112870005295,,,,,
NULL,0.25,23,RR_DIRECT,-0.005666935736289805,,9.0,-0.007783196315535292,0.9166666666666666,0.7988524388822931
NULL,0.25,24,VALUE_PAM,-0.006940509581994174,,,,,
NULL,0.25,24,RELATION_PAM,-0.008436593725283418,,,,,
NULL,0.25,24,RR_DIRECT,-0.003756177924217463,,15.0,-0.008251335143899785,0.85,0.7770118480122183
NULL,0.25,25,VALUE_PAM,-0.008192071110943713,,,,,
NULL,0.25,25,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.25,25,RR_DIRECT,-0.008192071110943713,,5.0,0.017169313562608625,0.9916666666666667,0.8685234409191107
NULL,0.25,26,VALUE_PAM,0.06327445293962562,,,,,
NULL,0.25,26,RELATION_PAM,0.03888806498920691,,,,,
NULL,0.25,26,RR_DIRECT,-0.005894191726004826,,7.0,0.0006854009595613434,0.675,0.7094961218769745
NULL,0.25,27,VALUE_PAM,-0.008002240627375666,,,,,
NULL,0.25,27,RELATION_PAM,-0.007344563610512142,,,,,
NULL,0.25,27,RR_DIRECT,-0.005837368100195599,,10.0,-0.0002874389192296637,0.8833333333333333,0.77198880537949
NULL,0.25,28,VALUE_PAM,-0.005837368100195599,,,,,
NULL,0.25,28,RELATION_PAM,-0.007268687211064976,,,,,
NULL,0.25,28,RR_DIRECT,-0.00813511445889484,,40.0,-0.009848035287136224,0.825,0.6363419744578903
NULL,0.25,29,VALUE_PAM,-0.005761613251710479,,,,,
NULL,0.25,29,RELATION_PAM,-0.007793509644232873,,,,,
NULL,0.25,29,RR_DIRECT,-0.003756177924217463,,5.0,-0.009259259259259259,0.9083333333333333,0.8332063517523458
NULL,0.25,30,VALUE_PAM,-0.003992467043314501,,,,,
NULL,0.25,30,RELATION_PAM,0.005254224919432864,,,,,
NULL,0.25,30,RR_DIRECT,0.03888806498920691,,23.0,-0.00354280147026261,0.7833333333333333,0.6359598112630676
NULL,0.25,31,VALUE_PAM,-0.005224336387127085,,,,,
NULL,0.25,31,RELATION_PAM,-0.008173084845189249,,,,,
NULL,0.25,31,RR_DIRECT,0.005254224919432864,,26.0,-0.003601440576230492,0.8,0.6148914624428735
NULL,0.25,32,VALUE_PAM,-0.0039830133426238925,,,,,
NULL,0.25,32,RELATION_PAM,0.005272957964638226,,,,,
NULL,0.25,32,RR_DIRECT,-0.00813511445889484,,42.0,-0.006467860612628521,0.85,0.6355924766445078
NULL,0.25,33,VALUE_PAM,0.0025493885230479774,,,,,
NULL,0.25,33,RELATION_PAM,-0.0014689230957554242,,,,,
NULL,0.25,33,RR_DIRECT,0.0016101694915254237,,37.0,0.030839782172542275,0.7333333333333333,0.6109783705976232
NULL,0.25,34,VALUE_PAM,-0.003954653308726601,,,,,
NULL,0.25,34,RELATION_PAM,-0.008173084845189249,,,,,
NULL,0.25,34,RR_DIRECT,-0.003954653308726601,,6.0,-0.00389573188198224,0.9833333333333333,0.7924151934665388
NULL,0.25,35,VALUE_PAM,-0.001355775816819623,,,,,
NULL,0.25,35,RELATION_PAM,-0.008465080366474892,,,,,
NULL,0.25,35,RR_DIRECT,-0.001186102828525773,,7.0,-0.006015311434819195,0.8333333333333334,0.8225290598011264
NULL,0.25,36,VALUE_PAM,-0.0068894766068386525,,,,,
NULL,0.25,36,RELATION_PAM,0.009603072983354673,,,,,
NULL,0.25,36,RR_DIRECT,0.0016947716295229217,,16.0,-0.0038082993258170958,0.8833333333333333,0.6050616282210808
NULL,0.25,37,VALUE_PAM,-0.007354048964218456,,,,,
NULL,0.25,37,RELATION_PAM,-0.0038412291933418692,,,,,
NULL,0.25,37,RR_DIRECT,-0.007705986959098993,,7.0,-0.009041648042283232,0.8416666666666667,0.8113961178005519
NULL,0.25,38,VALUE_PAM,0.019621689310698718,,,,,
NULL,0.25,38,RELATION_PAM,-0.007316108621144213,,,,,
NULL,0.25,38,RR_DIRECT,-0.007344563610512142,,2.0,-0.003756177924217463,1.0,1.0
NULL,0.25,39,VALUE_PAM,-0.0012803585003801064,,,,,
NULL,0.25,39,RELATION_PAM,-0.007344563610512142,,,,,
NULL,0.25,39,RR_DIRECT,-0.00790735219017182,,3.0,-0.008173084845189249,1.0,0.9212462848960205
NULL,0.5,0,VALUE_PAM,-0.005894191726004826,,,,,
NULL,0.5,0,RELATION_PAM,-0.007316108621144213,,,,,
NULL,0.5,0,RR_DIRECT,-0.005894191726004826,,35.0,-0.009290720141724405,0.825,0.6114758467091288
NULL,0.5,1,VALUE_PAM,0.009491167940943844,,,,,
NULL,0.5,1,RELATION_PAM,0.019575533878196678,,,,,
NULL,0.5,1,RR_DIRECT,-0.005932077710218004,,40.0,-0.0085796864645491,0.8333333333333334,0.6441485117385614
NULL,0.5,2,VALUE_PAM,-0.0014500634402755121,,,,,
NULL,0.5,2,RELATION_PAM,0.025423668964997728,,,,,
NULL,0.5,2,RR_DIRECT,-0.007268687211064976,,3.0,0.014329797174996294,1.0,0.9295910140359879
NULL,0.5,3,VALUE_PAM,-0.0049101568287159515,,,,,
NULL,0.5,3,RELATION_PAM,0.009491167940943844,,,,,
NULL,0.5,3,RR_DIRECT,0.00978952520802741,,12.0,-0.006647140690887185,0.7666666666666667,0.6916600799022329
NULL,0.5,4,VALUE_PAM,-0.0038412291933418692,,,,,
NULL,0.5,4,RELATION_PAM,-0.008389119566138463,,,,,
NULL,0.5,4,RR_DIRECT,-0.003756177924217463,,8.0,0.005658812855525556,0.8916666666666667,0.8238995062649729
NULL,0.5,5,VALUE_PAM,-0.007116968698517298,,,,,
NULL,0.5,5,RELATION_PAM,-0.008465080366474892,,,,,
NULL,0.5,5,RR_DIRECT,-0.008237232289950576,,22.0,-0.0037683145416399586,0.85,0.6188942392922397
NULL,0.5,6,VALUE_PAM,-0.003227293683725219,,,,,
NULL,0.5,6,RELATION_PAM,-0.007316108621144213,,,,,
NULL,0.5,6,RR_DIRECT,-0.008009487148114336,,12.0,0.024370038525572454,0.875,0.7880392220400645
NULL,0.5,7,VALUE_PAM,-0.007344563610512142,,,,,
NULL,0.5,7,RELATION_PAM,-0.005894191726004826,,,,,
NULL,0.5,7,RR_DIRECT,-0.005666935736289805,,9.0,-0.005186146790786272,0.8583333333333333,0.703238566600464
NULL,0.5,8,VALUE_PAM,0.012142099183953273,,,,,
NULL,0.5,8,RELATION_PAM,0.0318735228481841,,,,,
NULL,0.5,8,RR_DIRECT,-0.003954653308726601,,13.0,-0.009379425239483548,0.825,0.6599514795416322
NULL,0.5,9,VALUE_PAM,-0.006940509581994174,,,,,
NULL,0.5,9,RELATION_PAM,-0.0039830133426238925,,,,,
NULL,0.5,9,RR_DIRECT,-0.008436593725283418,,29.0,-0.008110179088486394,0.8833333333333333,0.5945250392677656
NULL,0.5,10,VALUE_PAM,-0.00847457627118644,,,,,
NULL,0.5,10,RELATION_PAM,-0.007316108621144213,,,,,
NULL,0.5,10,RR_DIRECT,-0.00790735219017182,,4.0,-0.005837368100195599,1.0,0.8610710078512104
NULL,0.5,11,VALUE_PAM,0.01423698650452321,,,,,
NULL,0.5,11,RELATION_PAM,0.01423698650452321,,,,,
NULL,0.5,11,RR_DIRECT,-0.001355775816819623,,3.0,-0.008192071110943713,1.0,0.9220638252797412
NULL,0.5,12,VALUE_PAM,-0.008237232289950576,,,,,
NULL,0.5,12,RELATION_PAM,-0.008192071110943713,,,,,
NULL,0.5,12,RR_DIRECT,-0.008237232289950576,,4.0,-0.006033504031118414,0.9416666666666667,0.877731177169517
NULL,0.5,13,VALUE_PAM,-0.008192071110943713,,,,,
NULL,0.5,13,RELATION_PAM,-0.008173084845189249,,,,,
NULL,0.5,13,RR_DIRECT,0.02544202217937944,,21.0,-0.009178082277730476,0.8416666666666667,0.6420600971444796
NULL,0.5,14,VALUE_PAM,0.010795155344918378,,,,,
NULL,0.5,14,RELATION_PAM,0.02544202217937944,,,,,
NULL,0.5,14,RR_DIRECT,0.009537798115037332,,4.0,-0.005752075148107258,0.9166666666666666,0.883506457678839
NULL,0.5,15,VALUE_PAM,0.014404033129276198,,,,,
NULL,0.5,15,RELATION_PAM,0.005272957964638226,,,,,
NULL,0.5,15,RR_DIRECT,-0.008436593725283418,,26.0,0.007175981446989955,0.825,0.6111002122565157
NULL,0.5,16,VALUE_PAM,-0.005894191726004826,,,,,
NULL,0.5,16,RELATION_PAM,0.11506564250084157,,,,,
NULL,0.5,16,RR_DIRECT,-0.00813511445889484,,10.0,-0.0041803920410062485,0.8583333333333333,0.7962267049587398
NULL,0.5,17,VALUE_PAM,-0.007316108621144213,,,,,
NULL,0.5,17,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.5,17,RR_DIRECT,-0.006586313640255549,,10.0,-0.003329253365973072,0.8333333333333334,0.7991760271826084
NULL,0.5,18,VALUE_PAM,0.0016101694915254237,,,,,
NULL,0.5,18,RELATION_PAM,-0.007316108621144213,,,,,
NULL,0.5,18,RR_DIRECT,-0.0014689230957554242,,5.0,0.009992768801117095,0.9083333333333333,0.8590744965700298
NULL,0.5,19,VALUE_PAM,0.001845140032948929,,,,,
NULL,0.5,19,RELATION_PAM,-0.00847457627118644,,,,,
NULL,0.5,19,RR_DIRECT,-0.0010730194437711927,,6.0,0.002565638703037181,0.9333333333333333,0.8328062206254683
NULL,0.5,20,VALUE_PAM,0.001845140032948929,,,,,
NULL,0.5,20,RELATION_PAM,-0.0014500634402755121,,,,,
NULL,0.5,20,RR_DIRECT,0.00978952520802741,,12.0,0.004737588775558901,0.8166666666666667,0.6684808625787546
NULL,0.5,21,VALUE_PAM,-0.005837368100195599,,,,,
NULL,0.5,21,RELATION_PAM,-0.007344563610512142,,,,,
NULL,0.5,21,RR_DIRECT,-0.003907390145844514,,14.0,-0.009199927843703187,0.8416666666666667,0.648028522619735
NULL,0.5,22,VALUE_PAM,-0.007116968698517298,,,,,
NULL,0.5,22,RELATION_PAM,0.009491167940943844,,,,,
NULL,0.5,22,RR_DIRECT,-0.008173084845189249,,10.0,0.00827030799117331,0.7916666666666666,0.6995101161155213
NULL,0.5,23,VALUE_PAM,-0.0039830133426238925,,,,,
NULL,0.5,23,RELATION_PAM,-0.007268687211064976,,,,,
NULL,0.5,23,RR_DIRECT,-0.008002240627375666,,7.0,0.018724359541888155,0.9583333333333334,0.8062652544227304
NULL,0.5,24,VALUE_PAM,-0.005932077710218004,,,,,
NULL,0.5,24,RELATION_PAM,0.0016477722119694173,,,,,
NULL,0.5,24,RR_DIRECT,0.006096514026451156,,7.0,-0.008840827372064064,0.9,0.8245581998593388
NULL,0.5,25,VALUE_PAM,-0.007344563610512142,,,,,
NULL,0.5,25,RELATION_PAM,-0.007344563610512142,,,,,
NULL,0.5,25,RR_DIRECT,-0.007354048964218456,,5.0,0.011970865113124828,0.8583333333333333,0.7186776540194703
NULL,0.5,26,VALUE_PAM,-0.0007904227114792432,,,,,
NULL,0.5,26,RELATION_PAM,-0.008192071110943713,,,,,
NULL,0.5,26,RR_DIRECT,-0.0033877889031092372,,4.0,0.012740297424737033,0.975,0.8778294480009663
NULL,0.5,27,VALUE_PAM,-0.005932077710218004,,,,,
NULL,0.5,27,RELATION_PAM,-0.0014500634402755121,,,,,
NULL,0.5,27,RR_DIRECT,-0.005761613251710479,,8.0,-0.007846456531882907,0.9166666666666666,0.8173295025911508
NULL,0.5,28,VALUE_PAM,0.04643126177024482,,,,,
NULL,0.5,28,RELATION_PAM,-0.0014689230957554242,,,,,
NULL,0.5,28,RR_DIRECT,-0.005951021772547616,,2.0,-0.005951021772547616,1.0,1.0
NULL,0.5,29,VALUE_PAM,-0.007793509644232873,,,,,
NULL,0.5,29,RELATION_PAM,-0.007202304737516005,,,,,
NULL,0.5,29,RR_DIRECT,0.0016947716295229217,,30.0,0.008589772905058187,0.7916666666666666,0.6613703438165282
NULL,0.5,30,VALUE_PAM,-0.008389119566138463,,,,,
NULL,0.5,30,RELATION_PAM,-0.0014689230957554242,,,,,
NULL,0.5,30,RR_DIRECT,-0.005420857596611964,,7.0,-0.0009060189039619962,0.9166666666666666,0.7779911516159752
NULL,0.5,31,VALUE_PAM,-0.005761613251710479,,,,,
NULL,0.5,31,RELATION_PAM,0.0017605633802816902,,,,,
NULL,0.5,31,RR_DIRECT,-0.007012688730750405,,40.0,0.015444339486969222,0.775,0.6442103555907033
NULL,0.5,32,VALUE_PAM,-0.007202304737516005,,,,,
NULL,0.5,32,RELATION_PAM,-0.005932077710218004,,,,,
NULL,0.5,32,RR_DIRECT,-0.003907390145844514,,34.0,-0.007274188686828092,0.775,0.6121999407742992
NULL,0.5,33,VALUE_PAM,-0.007116968698517298,,,,,
NULL,0.5,33,RELATION_PAM,-0.007344563610512142,,,,,
NULL,0.5,33,RR_DIRECT,0.0017605633802816902,,6.0,-0.005100053125553391,0.925,0.8439669792563683
NULL,0.5,34,VALUE_PAM,0.025423668964997728,,,,,
NULL,0.5,34,RELATION_PAM,-0.0014500634402755121,,,,,
NULL,0.5,34,RR_DIRECT,-0.008389119566138463,,12.0,-0.009315795319726402,0.875,0.7903253417585595
NULL,0.5,35,VALUE_PAM,-0.007202304737516005,,,,,
NULL,0.5,35,RELATION_PAM,-0.005837368100195599,,,,,
NULL,0.5,35,RR_DIRECT,-0.008173084845189249,,8.0,-0.006147399860088659,0.8666666666666667,0.7352377102099006
NULL,0.5,36,VALUE_PAM,-0.007793509644232873,,,,,
NULL,0.5,36,RELATION_PAM,-0.005894191726004826,,,,,
NULL,0.5,36,RR_DIRECT,0.019547838532593856,,16.0,-0.009374469878209812,0.8666666666666667,0.6182406828307989
NULL,0.5,37,VALUE_PAM,0.03905093426159325,,,,,
NULL,0.5,37,RELATION_PAM,0.0016101694915254237,,,,,
NULL,0.5,37,RR_DIRECT,-0.008465080366474892,,30.0,0.011225116197491888,0.8,0.6111695256625462
NULL,0.5,38,VALUE_PAM,-0.008132836326668925,,,,,
NULL,0.5,38,RELATION_PAM,0.0016101694915254237,,,,,
NULL,0.5,38,RR_DIRECT,0.0019484920365977635,,8.0,0.013693291527165152,0.8083333333333333,0.7331092782256103
NULL,0.5,39,VALUE_PAM,-0.003907390145844514,,,,,
NULL,0.5,39,RELATION_PAM,-0.008465080366474892,,,,,
NULL,0.5,39,RR_DIRECT,-0.003954653308726601,,7.0,-0.008965830682146842,0.925,0.8272711771032817
NULL,0.75,0,VALUE_PAM,0.0016195704371898569,,,,,
NULL,0.75,0,RELATION_PAM,-0.008465080366474892,,,,,
NULL,0.75,0,RR_DIRECT,-0.008078164241883587,,4.0,-0.00847457627118644,1.0,0.8628898305865742
NULL,0.75,1,VALUE_PAM,-0.007116968698517298,,,,,
NULL,0.75,1,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.75,1,RR_DIRECT,0.005535146533120274,,8.0,-0.007403864888322086,0.875,0.7472163209530774
NULL,0.75,2,VALUE_PAM,-0.00750901575905281,,,,,
NULL,0.75,2,RELATION_PAM,-0.008436593725283418,,,,,
NULL,0.75,2,RR_DIRECT,-0.008078164241883587,,5.0,-0.006911164097358294,0.925,0.8619580104943209
NULL,0.75,3,VALUE_PAM,-0.008322663252240717,,,,,
NULL,0.75,3,RELATION_PAM,-0.008173084845189249,,,,,
NULL,0.75,3,RR_DIRECT,0.0017605633802816902,,4.0,-0.005951021772547616,1.0,0.8552319727495925
NULL,0.75,4,VALUE_PAM,-0.00847457627118644,,,,,
NULL,0.75,4,RELATION_PAM,0.009463187728929106,,,,,
NULL,0.75,4,RR_DIRECT,-0.00555334624407898,,4.0,0.006748119483455803,0.9333333333333333,0.8807992233362317
NULL,0.75,5,VALUE_PAM,-0.005837368100195599,,,,,
NULL,0.75,5,RELATION_PAM,-0.005932077710218004,,,,,
NULL,0.75,5,RR_DIRECT,-0.008192071110943713,,29.0,-0.006703399688950194,0.7833333333333333,0.6116684914329269
NULL,0.75,6,VALUE_PAM,-0.005932077710218004,,,,,
NULL,0.75,6,RELATION_PAM,-0.008192071110943713,,,,,
NULL,0.75,6,RR_DIRECT,-0.007344563610512142,,6.0,-0.008902711283290003,0.9166666666666666,0.7864430230646184
NULL,0.75,7,VALUE_PAM,-0.007660725839656491,,,,,
NULL,0.75,7,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.75,7,RR_DIRECT,-0.005932077710218004,,33.0,-0.010173735189016363,0.8333333333333334,0.6460954668268356
NULL,0.75,8,VALUE_PAM,-0.008389119566138463,,,,,
NULL,0.75,8,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.75,8,RR_DIRECT,-0.007316108621144213,,4.0,-0.003963494132985659,0.9666666666666667,0.8852780831445045
NULL,0.75,9,VALUE_PAM,-0.005761613251710479,,,,,
NULL,0.75,9,RELATION_PAM,-0.007344563610512142,,,,,
NULL,0.75,9,RR_DIRECT,0.009686985172981877,,5.0,0.00029724269614239435,0.975,0.8508075013150035
NULL,0.75,10,VALUE_PAM,-0.008078164241883587,,,,,
NULL,0.75,10,RELATION_PAM,0.0016101694915254237,,,,,
NULL,0.75,10,RR_DIRECT,-0.0039830133426238925,,3.0,0.019575533878196678,1.0,0.9281841595199531
NULL,0.75,11,VALUE_PAM,0.009686985172981877,,,,,
NULL,0.75,11,RELATION_PAM,0.009537798115037332,,,,,
NULL,0.75,11,RR_DIRECT,-0.003954653308726601,,7.0,-0.0038143856541152225,0.95,0.8166828900531553
NULL,0.75,12,VALUE_PAM,0.01423698650452321,,,,,
NULL,0.75,12,RELATION_PAM,-0.003907390145844514,,,,,
NULL,0.75,12,RR_DIRECT,-0.0014123462602247984,,29.0,-0.009154861713404645,0.825,0.6357543634181587
NULL,0.75,13,VALUE_PAM,0.032092257001647445,,,,,
NULL,0.75,13,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.75,13,RR_DIRECT,-0.003992467043314501,,8.0,-0.010282434838058293,0.8083333333333333,0.641315235584352
NULL,0.75,14,VALUE_PAM,-0.005761613251710479,,,,,
NULL,0.75,14,RELATION_PAM,-0.005894191726004826,,,,,
NULL,0.75,14,RR_DIRECT,-0.005099244756692171,,7.0,-0.009002313480501957,0.9,0.7593807578270403
NULL,0.75,15,VALUE_PAM,-0.005761613251710479,,,,,
NULL,0.75,15,RELATION_PAM,-0.008002240627375666,,,,,
NULL,0.75,15,RR_DIRECT,-0.007012688730750405,,8.0,-0.008448390503383267,0.9666666666666667,0.8147098925994295
NULL,0.75,16,VALUE_PAM,0.0016195704371898569,,,,,
NULL,0.75,16,RELATION_PAM,0.019621689310698718,,,,,
NULL,0.75,16,RR_DIRECT,-0.008002240627375666,,10.0,0.021045232030205415,0.8666666666666667,0.787719268642844
NULL,0.75,17,VALUE_PAM,0.005272957964638226,,,,,
NULL,0.75,17,RELATION_PAM,-0.003954653308726601,,,,,
NULL,0.75,17,RR_DIRECT,0.009463187728929106,,25.0,-0.008863038360337904,0.7833333333333333,0.6248410503787115
NULL,0.75,18,VALUE_PAM,0.01127861949697357,,,,,
NULL,0.75,18,RELATION_PAM,-0.0014689230957554242,,,,,
NULL,0.75,18,RR_DIRECT,-0.008192071110943713,,8.0,-0.008586792244450834,0.8916666666666667,0.7623852762256206
NULL,0.75,19,VALUE_PAM,-0.005837368100195599,,,,,
NULL,0.75,19,RELATION_PAM,-0.008465080366474892,,,,,
NULL,0.75,19,RR_DIRECT,-0.005951021772547616,,5.0,-0.009471797934977388,0.875,0.8176271324203583
NULL,0.75,20,VALUE_PAM,-0.003907390145844514,,,,,
NULL,0.75,20,RELATION_PAM,-0.007316108621144213,,,,,
NULL,0.75,20,RR_DIRECT,-0.005951021772547616,,15.0,-0.006868686868686869,0.75,0.6417379966704987
NULL,0.75,21,VALUE_PAM,0.014886294399525747,,,,,
NULL,0.75,21,RELATION_PAM,0.005366612608244341,,,,,
NULL,0.75,21,RR_DIRECT,0.0016947716295229217,,3.0,0.0017605633802816902,1.0,0.9290792889954065
NULL,0.75,22,VALUE_PAM,-0.008436593725283418,,,,,
NULL,0.75,22,RELATION_PAM,0.0016195704371898569,,,,,
NULL,0.75,22,RR_DIRECT,-0.007202304737516005,,6.0,0.00978243599999261,0.9083333333333333,0.7168756239079116
NULL,0.75,23,VALUE_PAM,-0.005951021772547616,,,,,
NULL,0.75,23,RELATION_PAM,-0.0014500634402755121,,,,,
NULL,0.75,23,RR_DIRECT,-0.008192071110943713,,7.0,0.0010695379789888433,0.9083333333333333,0.7658756356641727
NULL,0.75,24,VALUE_PAM,0.014218422273017247,,,,,
NULL,0.75,24,RELATION_PAM,-0.0014123462602247984,,,,,
NULL,0.75,24,RR_DIRECT,-0.008173084845189249,,4.0,-0.0034655249650979445,0.9333333333333333,0.8870620124289303
NULL,0.75,25,VALUE_PAM,-0.007354048964218456,,,,,
NULL,0.75,25,RELATION_PAM,0.0016195704371898569,,,,,
NULL,0.75,25,RR_DIRECT,-0.003907390145844514,,15.0,0.005660652903424375,0.7833333333333333,0.6653663688972036
NULL,0.75,26,VALUE_PAM,-0.007793509644232873,,,,,
NULL,0.75,26,RELATION_PAM,0.005441523626615452,,,,,
NULL,0.75,26,RR_DIRECT,0.014218422273017247,,3.0,0.005272957964638226,1.0,0.9263181931270938
NULL,0.75,27,VALUE_PAM,0.011027649033082947,,,,,
NULL,0.75,27,RELATION_PAM,-0.005837368100195599,,,,,
NULL,0.75,27,RR_DIRECT,-0.008192071110943713,,2.0,-0.008078164241883587,1.0,1.0
NULL,0.75,28,VALUE_PAM,0.0016947716295229217,,,,,
NULL,0.75,28,RELATION_PAM,-0.005932077710218004,,,,,
NULL,0.75,28,RR_DIRECT,-0.00790735219017182,,6.0,-0.007893396706840944,0.7916666666666666,0.7714114264906856
NULL,0.75,29,VALUE_PAM,-0.007354048964218456,,,,,
NULL,0.75,29,RELATION_PAM,-0.005837368100195599,,,,,
NULL,0.75,29,RR_DIRECT,-0.0039830133426238925,,10.0,-0.0069527409467478795,0.6833333333333333,0.5518514438569998
NULL,0.75,30,VALUE_PAM,0.005310421938445243,,,,,
NULL,0.75,30,RELATION_PAM,-0.008192071110943713,,,,,
NULL,0.75,30,RR_DIRECT,-0.0039830133426238925,,8.0,-0.007184194771502694,0.8583333333333333,0.7708155735857507
NULL,0.75,31,VALUE_PAM,-0.007268687211064976,,,,,
NULL,0.75,31,RELATION_PAM,-0.008322663252240717,,,,,
NULL,0.75,31,RR_DIRECT,0.005310421938445243,,34.0,-0.0068563716264800735,0.7333333333333333,0.6251048003860611
NULL,0.75,32,VALUE_PAM,-0.005989994734070563,,,,,
NULL,0.75,32,RELATION_PAM,-0.00813511445889484,,,,,
NULL,0.75,32,RR_DIRECT,-0.008389119566138463,,4.0,-0.008389119566138463,1.0,0.8495059120430969
NULL,0.75,33,VALUE_PAM,-0.005951021772547616,,,,,
NULL,0.75,33,RELATION_PAM,0.005254224919432864,,,,,
NULL,0.75,33,RR_DIRECT,0.002070607723366808,,6.0,-0.003932080352114145,0.9666666666666667,0.8208573194355437
NULL,0.75,34,VALUE_PAM,-0.0039830133426238925,,,,,
NULL,0.75,34,RELATION_PAM,-0.008173084845189249,,,,,
NULL,0.75,34,RR_DIRECT,-0.0014689230957554242,,23.0,-0.010237698820362039,0.8083333333333333,0.6331309187447514
NULL,0.75,35,VALUE_PAM,-0.001186102828525773,,,,,
NULL,0.75,35,RELATION_PAM,0.005272957964638226,,,,,
NULL,0.75,35,RR_DIRECT,0.005272957964638226,,6.0,0.02986935057932742,0.9333333333333333,0.7867525098823501
NULL,0.75,36,VALUE_PAM,-0.007344563610512142,,,,,
NULL,0.75,36,RELATION_PAM,-0.008173084845189249,,,,,
NULL,0.75,36,RR_DIRECT,-0.007116968698517298,,6.0,-0.004252309228592827,0.825,0.8400262251190554
NULL,0.75,37,VALUE_PAM,-0.005837368100195599,,,,,
NULL,0.75,37,RELATION_PAM,-0.005666935736289805,,,,,
NULL,0.75,37,RR_DIRECT,-0.008192071110943713,,31.0,-0.005223406508082163,0.8416666666666667,0.6402161437637351
NULL,0.75,38,VALUE_PAM,-0.007316108621144213,,,,,
NULL,0.75,38,RELATION_PAM,-0.007344563610512142,,,,,
